"word_0";"freq";"freq_CI_bottom";"freq_CI_upper";"ipm";"ipm_CI_bottom";"ipm_CI_upper";"hits";"hits_CI_bottom";"hits_CI_upper"
"снайдер";"3.6e-05";"2.6005076156931475e-05";"4.983623249109722e-05";"0.14228402828834943";"0.10278074976537552";"0.196969442043001";"55.415484000000006";"40.03010782481161";"76.71385956196329"
"шантеклер";"3.6e-05";"2.6005076156931475e-05";"4.983623249109722e-05";"0.14228402828834943";"0.10278074976537552";"0.196969442043001";"55.415484000000006";"40.03010782481161";"76.71385956196329"
"бумер";"3.6e-05";"2.6005076156931475e-05";"4.983623249109722e-05";"0.14228402828834943";"0.10278074976537552";"0.196969442043001";"55.415484000000006";"40.03010782481161";"76.71385956196329"
"бурмейстер";"3.6e-05";"2.6005076156931475e-05";"4.983623249109722e-05";"0.14228402828834943";"0.10278074976537552";"0.196969442043001";"55.415484000000006";"40.03010782481161";"76.71385956196329"
"фальшфейер";"3.6e-05";"2.6005076156931475e-05";"4.983623249109722e-05";"0.14228402828834943";"0.10278074976537552";"0.196969442043001";"55.415484000000006";"40.03010782481161";"76.71385956196329"
"фаулер";"3.6e-05";"2.6005076156931475e-05";"4.983623249109722e-05";"0.14228402828834943";"0.10278074976537552";"0.196969442043001";"55.415484000000006";"40.03010782481161";"76.71385956196329"
"манлихер";"3.6e-05";"2.6005076156931475e-05";"4.983623249109722e-05";"0.14228402828834943";"0.10278074976537552";"0.196969442043001";"55.415484000000006";"40.03010782481161";"76.71385956196329"
"фрилансер";"3.6e-05";"2.6005076156931475e-05";"4.983623249109722e-05";"0.14228402828834943";"0.10278074976537552";"0.196969442043001";"55.415484000000006";"40.03010782481161";"76.71385956196329"
"лер";"3.6e-05";"2.6005076156931475e-05";"4.983623249109722e-05";"0.14228402828834943";"0.10278074976537552";"0.196969442043001";"55.415484000000006";"40.03010782481161";"76.71385956196329"
"магазинер";"3.6e-05";"2.6005076156931475e-05";"4.983623249109722e-05";"0.14228402828834943";"0.10278074976537552";"0.196969442043001";"55.415484000000006";"40.03010782481161";"76.71385956196329"
"зинзивер";"3.6e-05";"2.6005076156931475e-05";"4.983623249109722e-05";"0.14228402828834943";"0.10278074976537552";"0.196969442043001";"55.415484000000006";"40.03010782481161";"76.71385956196329"
"блер";"3.6e-05";"2.6005076156931475e-05";"4.983623249109722e-05";"0.14228402828834943";"0.10278074976537552";"0.196969442043001";"55.415484000000006";"40.03010782481161";"76.71385956196329"
"гагемейстер";"3.6e-05";"2.6005076156931475e-05";"4.983623249109722e-05";"0.14228402828834943";"0.10278074976537552";"0.196969442043001";"55.415484000000006";"40.03010782481161";"76.71385956196329"
"ретейлер";"3.6e-05";"2.6005076156931475e-05";"4.983623249109722e-05";"0.14228402828834943";"0.10278074976537552";"0.196969442043001";"55.415484000000006";"40.03010782481161";"76.71385956196329"
"таубер";"3.6e-05";"2.6005076156931475e-05";"4.983623249109722e-05";"0.14228402828834943";"0.10278074976537552";"0.196969442043001";"55.415484000000006";"40.03010782481161";"76.71385956196329"
"библер";"3.6e-05";"2.6005076156931475e-05";"4.983623249109722e-05";"0.14228402828834943";"0.10278074976537552";"0.196969442043001";"55.415484000000006";"40.03010782481161";"76.71385956196329"
"шуштер";"3.6e-05";"2.6005076156931475e-05";"4.983623249109722e-05";"0.14228402828834943";"0.10278074976537552";"0.196969442043001";"55.415484000000006";"40.03010782481161";"76.71385956196329"
"монитер";"3.5e-05";"2.5167373291872695e-05";"4.867394303932648e-05";"0.1383316941692286";"0.09946986815011845";"0.1923756857864733";"53.876165";"38.74061588827219";"74.92472532535301"
"кинопродюсер";"3.5e-05";"2.5167373291872695e-05";"4.867394303932648e-05";"0.1383316941692286";"0.09946986815011845";"0.1923756857864733";"53.876165";"38.74061588827219";"74.92472532535301"
"органайзер";"3.5e-05";"2.5167373291872695e-05";"4.867394303932648e-05";"0.1383316941692286";"0.09946986815011845";"0.1923756857864733";"53.876165";"38.74061588827219";"74.92472532535301"
"будкер";"3.5e-05";"2.5167373291872695e-05";"4.867394303932648e-05";"0.1383316941692286";"0.09946986815011845";"0.1923756857864733";"53.876165";"38.74061588827219";"74.92472532535301"
"захер";"3.5e-05";"2.5167373291872695e-05";"4.867394303932648e-05";"0.1383316941692286";"0.09946986815011845";"0.1923756857864733";"53.876165";"38.74061588827219";"74.92472532535301"
"фельдцейхмейстер";"3.5e-05";"2.5167373291872695e-05";"4.867394303932648e-05";"0.1383316941692286";"0.09946986815011845";"0.1923756857864733";"53.876165";"38.74061588827219";"74.92472532535301"
"водомер";"3.5e-05";"2.5167373291872695e-05";"4.867394303932648e-05";"0.1383316941692286";"0.09946986815011845";"0.1923756857864733";"53.876165";"38.74061588827219";"74.92472532535301"
"лавальер";"3.5e-05";"2.5167373291872695e-05";"4.867394303932648e-05";"0.1383316941692286";"0.09946986815011845";"0.1923756857864733";"53.876165";"38.74061588827219";"74.92472532535301"
"паукер";"3.5e-05";"2.5167373291872695e-05";"4.867394303932648e-05";"0.1383316941692286";"0.09946986815011845";"0.1923756857864733";"53.876165";"38.74061588827219";"74.92472532535301"
"шретер";"3.5e-05";"2.5167373291872695e-05";"4.867394303932648e-05";"0.1383316941692286";"0.09946986815011845";"0.1923756857864733";"53.876165";"38.74061588827219";"74.92472532535301"
"сандлер";"3.5e-05";"2.5167373291872695e-05";"4.867394303932648e-05";"0.1383316941692286";"0.09946986815011845";"0.1923756857864733";"53.876165";"38.74061588827219";"74.92472532535301"
"анзер";"3.5e-05";"2.5167373291872695e-05";"4.867394303932648e-05";"0.1383316941692286";"0.09946986815011845";"0.1923756857864733";"53.876165";"38.74061588827219";"74.92472532535301"
"тайлер";"3.5e-05";"2.5167373291872695e-05";"4.867394303932648e-05";"0.1383316941692286";"0.09946986815011845";"0.1923756857864733";"53.876165";"38.74061588827219";"74.92472532535301"
"толлер";"3.5e-05";"2.5167373291872695e-05";"4.867394303932648e-05";"0.1383316941692286";"0.09946986815011845";"0.1923756857864733";"53.876165";"38.74061588827219";"74.92472532535301"
"едигер";"3.5e-05";"2.5167373291872695e-05";"4.867394303932648e-05";"0.1383316941692286";"0.09946986815011845";"0.1923756857864733";"53.876165";"38.74061588827219";"74.92472532535301"
"девиер";"3.5e-05";"2.5167373291872695e-05";"4.867394303932648e-05";"0.1383316941692286";"0.09946986815011845";"0.1923756857864733";"53.876165";"38.74061588827219";"74.92472532535301"
"вегнер";"3.5e-05";"2.5167373291872695e-05";"4.867394303932648e-05";"0.1383316941692286";"0.09946986815011845";"0.1923756857864733";"53.876165";"38.74061588827219";"74.92472532535301"
"плинер";"3.5e-05";"2.5167373291872695e-05";"4.867394303932648e-05";"0.1383316941692286";"0.09946986815011845";"0.1923756857864733";"53.876165";"38.74061588827219";"74.92472532535301"
"баумер";"3.5e-05";"2.5167373291872695e-05";"4.867394303932648e-05";"0.1383316941692286";"0.09946986815011845";"0.1923756857864733";"53.876165";"38.74061588827219";"74.92472532535301"
"траутфеттер";"3.5e-05";"2.5167373291872695e-05";"4.867394303932648e-05";"0.1383316941692286";"0.09946986815011845";"0.1923756857864733";"53.876165";"38.74061588827219";"74.92472532535301"
"граубергер";"3.5e-05";"2.5167373291872695e-05";"4.867394303932648e-05";"0.1383316941692286";"0.09946986815011845";"0.1923756857864733";"53.876165";"38.74061588827219";"74.92472532535301"
"лафлер";"3.5e-05";"2.5167373291872695e-05";"4.867394303932648e-05";"0.1383316941692286";"0.09946986815011845";"0.1923756857864733";"53.876165";"38.74061588827219";"74.92472532535301"
"дистиллер";"3.5e-05";"2.5167373291872695e-05";"4.867394303932648e-05";"0.1383316941692286";"0.09946986815011845";"0.1923756857864733";"53.876165";"38.74061588827219";"74.92472532535301"
"зацкер";"3.5e-05";"2.5167373291872695e-05";"4.867394303932648e-05";"0.1383316941692286";"0.09946986815011845";"0.1923756857864733";"53.876165";"38.74061588827219";"74.92472532535301"
"штекер";"3.4e-05";"2.433194335899288e-05";"4.750938065537678e-05";"0.13437936005010778";"0.09616796992226274";"0.1877729461425442";"52.336846";"37.454622719421565";"73.13209232105393"
"флейшер";"3.4e-05";"2.433194335899288e-05";"4.750938065537678e-05";"0.13437936005010778";"0.09616796992226274";"0.1877729461425442";"52.336846";"37.454622719421565";"73.13209232105393"
"азер";"3.4e-05";"2.433194335899288e-05";"4.750938065537678e-05";"0.13437936005010778";"0.09616796992226274";"0.1877729461425442";"52.336846";"37.454622719421565";"73.13209232105393"
"эмиттер";"3.4e-05";"2.433194335899288e-05";"4.750938065537678e-05";"0.13437936005010778";"0.09616796992226274";"0.1877729461425442";"52.336846";"37.454622719421565";"73.13209232105393"
"райтер";"3.4e-05";"2.433194335899288e-05";"4.750938065537678e-05";"0.13437936005010778";"0.09616796992226274";"0.1877729461425442";"52.336846";"37.454622719421565";"73.13209232105393"
"штрассер";"3.4e-05";"2.433194335899288e-05";"4.750938065537678e-05";"0.13437936005010778";"0.09616796992226274";"0.1877729461425442";"52.336846";"37.454622719421565";"73.13209232105393"
"эрленмейер";"3.4e-05";"2.433194335899288e-05";"4.750938065537678e-05";"0.13437936005010778";"0.09616796992226274";"0.1877729461425442";"52.336846";"37.454622719421565";"73.13209232105393"
"дресслер";"3.4e-05";"2.433194335899288e-05";"4.750938065537678e-05";"0.13437936005010778";"0.09616796992226274";"0.1877729461425442";"52.336846";"37.454622719421565";"73.13209232105393"
"скорчер";"3.4e-05";"2.433194335899288e-05";"4.750938065537678e-05";"0.13437936005010778";"0.09616796992226274";"0.1877729461425442";"52.336846";"37.454622719421565";"73.13209232105393"
"бейтнер";"3.4e-05";"2.433194335899288e-05";"4.750938065537678e-05";"0.13437936005010778";"0.09616796992226274";"0.1877729461425442";"52.336846";"37.454622719421565";"73.13209232105393"
"джумбер";"3.4e-05";"2.433194335899288e-05";"4.750938065537678e-05";"0.13437936005010778";"0.09616796992226274";"0.1877729461425442";"52.336846";"37.454622719421565";"73.13209232105393"
"брувер";"3.4e-05";"2.433194335899288e-05";"4.750938065537678e-05";"0.13437936005010778";"0.09616796992226274";"0.1877729461425442";"52.336846";"37.454622719421565";"73.13209232105393"
"горлодер";"3.3e-05";"2.3498884603807212e-05";"4.634244709373294e-05";"0.13042702593098696";"0.09287544338091011";"0.18316083481211207";"50.797527";"36.172279549447914";"71.33580931787789"
"карпентер";"3.3e-05";"2.3498884603807212e-05";"4.634244709373294e-05";"0.13042702593098696";"0.09287544338091011";"0.18316083481211207";"50.797527";"36.172279549447914";"71.33580931787789"
"доплер";"3.3e-05";"2.3498884603807212e-05";"4.634244709373294e-05";"0.13042702593098696";"0.09287544338091011";"0.18316083481211207";"50.797527";"36.172279549447914";"71.33580931787789"
"клакер";"3.3e-05";"2.3498884603807212e-05";"4.634244709373294e-05";"0.13042702593098696";"0.09287544338091011";"0.18316083481211207";"50.797527";"36.172279549447914";"71.33580931787789"
"бастер";"3.3e-05";"2.3498884603807212e-05";"4.634244709373294e-05";"0.13042702593098696";"0.09287544338091011";"0.18316083481211207";"50.797527";"36.172279549447914";"71.33580931787789"
"дождемер";"3.3e-05";"2.3498884603807212e-05";"4.634244709373294e-05";"0.13042702593098696";"0.09287544338091011";"0.18316083481211207";"50.797527";"36.172279549447914";"71.33580931787789"
"таннер";"3.3e-05";"2.3498884603807212e-05";"4.634244709373294e-05";"0.13042702593098696";"0.09287544338091011";"0.18316083481211207";"50.797527";"36.172279549447914";"71.33580931787789"
"серфер";"3.3e-05";"2.3498884603807212e-05";"4.634244709373294e-05";"0.13042702593098696";"0.09287544338091011";"0.18316083481211207";"50.797527";"36.172279549447914";"71.33580931787789"
"тревер";"3.3e-05";"2.3498884603807212e-05";"4.634244709373294e-05";"0.13042702593098696";"0.09287544338091011";"0.18316083481211207";"50.797527";"36.172279549447914";"71.33580931787789"
"эльслер";"3.3e-05";"2.3498884603807212e-05";"4.634244709373294e-05";"0.13042702593098696";"0.09287544338091011";"0.18316083481211207";"50.797527";"36.172279549447914";"71.33580931787789"
"галантер";"3.3e-05";"2.3498884603807212e-05";"4.634244709373294e-05";"0.13042702593098696";"0.09287544338091011";"0.18316083481211207";"50.797527";"36.172279549447914";"71.33580931787789"
"нейротрансмиттер";"3.3e-05";"2.3498884603807212e-05";"4.634244709373294e-05";"0.13042702593098696";"0.09287544338091011";"0.18316083481211207";"50.797527";"36.172279549447914";"71.33580931787789"
"ингер";"3.3e-05";"2.3498884603807212e-05";"4.634244709373294e-05";"0.13042702593098696";"0.09287544338091011";"0.18316083481211207";"50.797527";"36.172279549447914";"71.33580931787789"
"хорнер";"3.3e-05";"2.3498884603807212e-05";"4.634244709373294e-05";"0.13042702593098696";"0.09287544338091011";"0.18316083481211207";"50.797527";"36.172279549447914";"71.33580931787789"
"доннерветтер";"3.3e-05";"2.3498884603807212e-05";"4.634244709373294e-05";"0.13042702593098696";"0.09287544338091011";"0.18316083481211207";"50.797527";"36.172279549447914";"71.33580931787789"
"локьер";"3.3e-05";"2.3498884603807212e-05";"4.634244709373294e-05";"0.13042702593098696";"0.09287544338091011";"0.18316083481211207";"50.797527";"36.172279549447914";"71.33580931787789"
"гешер";"3.3e-05";"2.3498884603807212e-05";"4.634244709373294e-05";"0.13042702593098696";"0.09287544338091011";"0.18316083481211207";"50.797527";"36.172279549447914";"71.33580931787789"
"меникер";"3.3e-05";"2.3498884603807212e-05";"4.634244709373294e-05";"0.13042702593098696";"0.09287544338091011";"0.18316083481211207";"50.797527";"36.172279549447914";"71.33580931787789"
"клюбер";"3.3e-05";"2.3498884603807212e-05";"4.634244709373294e-05";"0.13042702593098696";"0.09287544338091011";"0.18316083481211207";"50.797527";"36.172279549447914";"71.33580931787789"
"шнирер";"3.3e-05";"2.3498884603807212e-05";"4.634244709373294e-05";"0.13042702593098696";"0.09287544338091011";"0.18316083481211207";"50.797527";"36.172279549447914";"71.33580931787789"
"шиффер";"3.2e-05";"2.2668302560480915e-05";"4.5173036820229716e-05";"0.12647469181186616";"0.08959270563234249";"0.17853893468889487";"49.258208";"34.89374882909692";"69.53571386507919"
"дискаунтер";"3.2e-05";"2.2668302560480915e-05";"4.5173036820229716e-05";"0.12647469181186616";"0.08959270563234249";"0.17853893468889487";"49.258208";"34.89374882909692";"69.53571386507919"
"шмайссер";"3.2e-05";"2.2668302560480915e-05";"4.5173036820229716e-05";"0.12647469181186616";"0.08959270563234249";"0.17853893468889487";"49.258208";"34.89374882909692";"69.53571386507919"
"степлер";"3.2e-05";"2.2668302560480915e-05";"4.5173036820229716e-05";"0.12647469181186616";"0.08959270563234249";"0.17853893468889487";"49.258208";"34.89374882909692";"69.53571386507919"
"супервайзер";"3.2e-05";"2.2668302560480915e-05";"4.5173036820229716e-05";"0.12647469181186616";"0.08959270563234249";"0.17853893468889487";"49.258208";"34.89374882909692";"69.53571386507919"
"военинженер";"3.2e-05";"2.2668302560480915e-05";"4.5173036820229716e-05";"0.12647469181186616";"0.08959270563234249";"0.17853893468889487";"49.258208";"34.89374882909692";"69.53571386507919"
"декодер";"3.2e-05";"2.2668302560480915e-05";"4.5173036820229716e-05";"0.12647469181186616";"0.08959270563234249";"0.17853893468889487";"49.258208";"34.89374882909692";"69.53571386507919"
"шлейфер";"3.2e-05";"2.2668302560480915e-05";"4.5173036820229716e-05";"0.12647469181186616";"0.08959270563234249";"0.17853893468889487";"49.258208";"34.89374882909692";"69.53571386507919"
"клипмейкер";"3.2e-05";"2.2668302560480915e-05";"4.5173036820229716e-05";"0.12647469181186616";"0.08959270563234249";"0.17853893468889487";"49.258208";"34.89374882909692";"69.53571386507919"
"микрокомпьютер";"3.2e-05";"2.2668302560480915e-05";"4.5173036820229716e-05";"0.12647469181186616";"0.08959270563234249";"0.17853893468889487";"49.258208";"34.89374882909692";"69.53571386507919"
"эрлангер";"3.2e-05";"2.2668302560480915e-05";"4.5173036820229716e-05";"0.12647469181186616";"0.08959270563234249";"0.17853893468889487";"49.258208";"34.89374882909692";"69.53571386507919"
"чемер";"3.2e-05";"2.2668302560480915e-05";"4.5173036820229716e-05";"0.12647469181186616";"0.08959270563234249";"0.17853893468889487";"49.258208";"34.89374882909692";"69.53571386507919"
"пфеффер";"3.2e-05";"2.2668302560480915e-05";"4.5173036820229716e-05";"0.12647469181186616";"0.08959270563234249";"0.17853893468889487";"49.258208";"34.89374882909692";"69.53571386507919"
"вояджер";"3.2e-05";"2.2668302560480915e-05";"4.5173036820229716e-05";"0.12647469181186616";"0.08959270563234249";"0.17853893468889487";"49.258208";"34.89374882909692";"69.53571386507919"
"кромер";"3.2e-05";"2.2668302560480915e-05";"4.5173036820229716e-05";"0.12647469181186616";"0.08959270563234249";"0.17853893468889487";"49.258208";"34.89374882909692";"69.53571386507919"
"дрекслер";"3.2e-05";"2.2668302560480915e-05";"4.5173036820229716e-05";"0.12647469181186616";"0.08959270563234249";"0.17853893468889487";"49.258208";"34.89374882909692";"69.53571386507919"
"йер";"3.2e-05";"2.2668302560480915e-05";"4.5173036820229716e-05";"0.12647469181186616";"0.08959270563234249";"0.17853893468889487";"49.258208";"34.89374882909692";"69.53571386507919"
"лакордер";"3.2e-05";"2.2668302560480915e-05";"4.5173036820229716e-05";"0.12647469181186616";"0.08959270563234249";"0.17853893468889487";"49.258208";"34.89374882909692";"69.53571386507919"
"ребер";"3.2e-05";"2.2668302560480915e-05";"4.5173036820229716e-05";"0.12647469181186616";"0.08959270563234249";"0.17853893468889487";"49.258208";"34.89374882909692";"69.53571386507919"
"бессьер";"3.2e-05";"2.2668302560480915e-05";"4.5173036820229716e-05";"0.12647469181186616";"0.08959270563234249";"0.17853893468889487";"49.258208";"34.89374882909692";"69.53571386507919"
"оберштурмбанфюрер";"3.2e-05";"2.2668302560480915e-05";"4.5173036820229716e-05";"0.12647469181186616";"0.08959270563234249";"0.17853893468889487";"49.258208";"34.89374882909692";"69.53571386507919"
"каргер";"3.2e-05";"2.2668302560480915e-05";"4.5173036820229716e-05";"0.12647469181186616";"0.08959270563234249";"0.17853893468889487";"49.258208";"34.89374882909692";"69.53571386507919"
"тоблер";"3.2e-05";"2.2668302560480915e-05";"4.5173036820229716e-05";"0.12647469181186616";"0.08959270563234249";"0.17853893468889487";"49.258208";"34.89374882909692";"69.53571386507919"
"аспер";"3.2e-05";"2.2668302560480915e-05";"4.5173036820229716e-05";"0.12647469181186616";"0.08959270563234249";"0.17853893468889487";"49.258208";"34.89374882909692";"69.53571386507919"
"шульмейстер";"3.2e-05";"2.2668302560480915e-05";"4.5173036820229716e-05";"0.12647469181186616";"0.08959270563234249";"0.17853893468889487";"49.258208";"34.89374882909692";"69.53571386507919"
"танер";"3.2e-05";"2.2668302560480915e-05";"4.5173036820229716e-05";"0.12647469181186616";"0.08959270563234249";"0.17853893468889487";"49.258208";"34.89374882909692";"69.53571386507919"
"росшепер";"3.2e-05";"2.2668302560480915e-05";"4.5173036820229716e-05";"0.12647469181186616";"0.08959270563234249";"0.17853893468889487";"49.258208";"34.89374882909692";"69.53571386507919"
"сен-пьер";"3.1e-05";"2.184031083209948e-05";"4.4001036231781634e-05";"0.12252235769274533";"0.08632020567391073";"0.17390679677554183";"47.718889000000004";"33.61920542975654";"67.73163109126988"
"мохер";"3.1e-05";"2.184031083209948e-05";"4.4001036231781634e-05";"0.12252235769274533";"0.08632020567391073";"0.17390679677554183";"47.718889000000004";"33.61920542975654";"67.73163109126988"
"тинэйджер";"3.1e-05";"2.184031083209948e-05";"4.4001036231781634e-05";"0.12252235769274533";"0.08632020567391073";"0.17390679677554183";"47.718889000000004";"33.61920542975654";"67.73163109126988"
"интернет-провайдер";"3.1e-05";"2.184031083209948e-05";"4.4001036231781634e-05";"0.12252235769274533";"0.08632020567391073";"0.17390679677554183";"47.718889000000004";"33.61920542975654";"67.73163109126988"
"ривер";"3.1e-05";"2.184031083209948e-05";"4.4001036231781634e-05";"0.12252235769274533";"0.08632020567391073";"0.17390679677554183";"47.718889000000004";"33.61920542975654";"67.73163109126988"
"анжер";"3.1e-05";"2.184031083209948e-05";"4.4001036231781634e-05";"0.12252235769274533";"0.08632020567391073";"0.17390679677554183";"47.718889000000004";"33.61920542975654";"67.73163109126988"
"зенгер";"3.1e-05";"2.184031083209948e-05";"4.4001036231781634e-05";"0.12252235769274533";"0.08632020567391073";"0.17390679677554183";"47.718889000000004";"33.61920542975654";"67.73163109126988"
"фланкер";"3.1e-05";"2.184031083209948e-05";"4.4001036231781634e-05";"0.12252235769274533";"0.08632020567391073";"0.17390679677554183";"47.718889000000004";"33.61920542975654";"67.73163109126988"
"трикстер";"3.1e-05";"2.184031083209948e-05";"4.4001036231781634e-05";"0.12252235769274533";"0.08632020567391073";"0.17390679677554183";"47.718889000000004";"33.61920542975654";"67.73163109126988"
"муттер";"3.1e-05";"2.184031083209948e-05";"4.4001036231781634e-05";"0.12252235769274533";"0.08632020567391073";"0.17390679677554183";"47.718889000000004";"33.61920542975654";"67.73163109126988"
"сабвуфер";"3.1e-05";"2.184031083209948e-05";"4.4001036231781634e-05";"0.12252235769274533";"0.08632020567391073";"0.17390679677554183";"47.718889000000004";"33.61920542975654";"67.73163109126988"
"зельцер";"3.1e-05";"2.184031083209948e-05";"4.4001036231781634e-05";"0.12252235769274533";"0.08632020567391073";"0.17390679677554183";"47.718889000000004";"33.61920542975654";"67.73163109126988"
"фейер";"3.1e-05";"2.184031083209948e-05";"4.4001036231781634e-05";"0.12252235769274533";"0.08632020567391073";"0.17390679677554183";"47.718889000000004";"33.61920542975654";"67.73163109126988"
"ковалер";"3.1e-05";"2.184031083209948e-05";"4.4001036231781634e-05";"0.12252235769274533";"0.08632020567391073";"0.17390679677554183";"47.718889000000004";"33.61920542975654";"67.73163109126988"
"моншер";"3.1e-05";"2.184031083209948e-05";"4.4001036231781634e-05";"0.12252235769274533";"0.08632020567391073";"0.17390679677554183";"47.718889000000004";"33.61920542975654";"67.73163109126988"
"вейер";"3.1e-05";"2.184031083209948e-05";"4.4001036231781634e-05";"0.12252235769274533";"0.08632020567391073";"0.17390679677554183";"47.718889000000004";"33.61920542975654";"67.73163109126988"
"нестер";"3.1e-05";"2.184031083209948e-05";"4.4001036231781634e-05";"0.12252235769274533";"0.08632020567391073";"0.17390679677554183";"47.718889000000004";"33.61920542975654";"67.73163109126988"
"петкер";"3.1e-05";"2.184031083209948e-05";"4.4001036231781634e-05";"0.12252235769274533";"0.08632020567391073";"0.17390679677554183";"47.718889000000004";"33.61920542975654";"67.73163109126988"
"кебер";"3.1e-05";"2.184031083209948e-05";"4.4001036231781634e-05";"0.12252235769274533";"0.08632020567391073";"0.17390679677554183";"47.718889000000004";"33.61920542975654";"67.73163109126988"
"коммисионер";"3.1e-05";"2.184031083209948e-05";"4.4001036231781634e-05";"0.12252235769274533";"0.08632020567391073";"0.17390679677554183";"47.718889000000004";"33.61920542975654";"67.73163109126988"
"мотопланер";"3.1e-05";"2.184031083209948e-05";"4.4001036231781634e-05";"0.12252235769274533";"0.08632020567391073";"0.17390679677554183";"47.718889000000004";"33.61920542975654";"67.73163109126988"
"геблер";"3.1e-05";"2.184031083209948e-05";"4.4001036231781634e-05";"0.12252235769274533";"0.08632020567391073";"0.17390679677554183";"47.718889000000004";"33.61920542975654";"67.73163109126988"
"стигер";"3.1e-05";"2.184031083209948e-05";"4.4001036231781634e-05";"0.12252235769274533";"0.08632020567391073";"0.17390679677554183";"47.718889000000004";"33.61920542975654";"67.73163109126988"
"амштетер";"3.1e-05";"2.184031083209948e-05";"4.4001036231781634e-05";"0.12252235769274533";"0.08632020567391073";"0.17390679677554183";"47.718889000000004";"33.61920542975654";"67.73163109126988"
"наркодилер";"3e-05";"2.1015031981737196e-05";"4.282632276531441e-05";"0.1185700235736245";"0.08305842791583509";"0.16926393666183273";"46.179570000000005";"32.34883801509572";"65.92337233278101"
"иер";"3e-05";"2.1015031981737196e-05";"4.282632276531441e-05";"0.1185700235736245";"0.08305842791583509";"0.16926393666183273";"46.179570000000005";"32.34883801509572";"65.92337233278101"
"гвоздодер";"3e-05";"2.1015031981737196e-05";"4.282632276531441e-05";"0.1185700235736245";"0.08305842791583509";"0.16926393666183273";"46.179570000000005";"32.34883801509572";"65.92337233278101"
"вассер";"3e-05";"2.1015031981737196e-05";"4.282632276531441e-05";"0.1185700235736245";"0.08305842791583509";"0.16926393666183273";"46.179570000000005";"32.34883801509572";"65.92337233278101"
"жиклер";"3e-05";"2.1015031981737196e-05";"4.282632276531441e-05";"0.1185700235736245";"0.08305842791583509";"0.16926393666183273";"46.179570000000005";"32.34883801509572";"65.92337233278101"
"шагомер";"3e-05";"2.1015031981737196e-05";"4.282632276531441e-05";"0.1185700235736245";"0.08305842791583509";"0.16926393666183273";"46.179570000000005";"32.34883801509572";"65.92337233278101"
"клемперер";"3e-05";"2.1015031981737196e-05";"4.282632276531441e-05";"0.1185700235736245";"0.08305842791583509";"0.16926393666183273";"46.179570000000005";"32.34883801509572";"65.92337233278101"
"клебер";"3e-05";"2.1015031981737196e-05";"4.282632276531441e-05";"0.1185700235736245";"0.08305842791583509";"0.16926393666183273";"46.179570000000005";"32.34883801509572";"65.92337233278101"
"фуллер";"3e-05";"2.1015031981737196e-05";"4.282632276531441e-05";"0.1185700235736245";"0.08305842791583509";"0.16926393666183273";"46.179570000000005";"32.34883801509572";"65.92337233278101"
"кулишер";"3e-05";"2.1015031981737196e-05";"4.282632276531441e-05";"0.1185700235736245";"0.08305842791583509";"0.16926393666183273";"46.179570000000005";"32.34883801509572";"65.92337233278101"
"гайер";"3e-05";"2.1015031981737196e-05";"4.282632276531441e-05";"0.1185700235736245";"0.08305842791583509";"0.16926393666183273";"46.179570000000005";"32.34883801509572";"65.92337233278101"
"понтонер";"3e-05";"2.1015031981737196e-05";"4.282632276531441e-05";"0.1185700235736245";"0.08305842791583509";"0.16926393666183273";"46.179570000000005";"32.34883801509572";"65.92337233278101"
"эттер";"3e-05";"2.1015031981737196e-05";"4.282632276531441e-05";"0.1185700235736245";"0.08305842791583509";"0.16926393666183273";"46.179570000000005";"32.34883801509572";"65.92337233278101"
"геншер";"3e-05";"2.1015031981737196e-05";"4.282632276531441e-05";"0.1185700235736245";"0.08305842791583509";"0.16926393666183273";"46.179570000000005";"32.34883801509572";"65.92337233278101"
"ист-ривер";"3e-05";"2.1015031981737196e-05";"4.282632276531441e-05";"0.1185700235736245";"0.08305842791583509";"0.16926393666183273";"46.179570000000005";"32.34883801509572";"65.92337233278101"
"глаубер";"3e-05";"2.1015031981737196e-05";"4.282632276531441e-05";"0.1185700235736245";"0.08305842791583509";"0.16926393666183273";"46.179570000000005";"32.34883801509572";"65.92337233278101"
"мишер";"3e-05";"2.1015031981737196e-05";"4.282632276531441e-05";"0.1185700235736245";"0.08305842791583509";"0.16926393666183273";"46.179570000000005";"32.34883801509572";"65.92337233278101"
"бютнер";"3e-05";"2.1015031981737196e-05";"4.282632276531441e-05";"0.1185700235736245";"0.08305842791583509";"0.16926393666183273";"46.179570000000005";"32.34883801509572";"65.92337233278101"
"гесслер";"3e-05";"2.1015031981737196e-05";"4.282632276531441e-05";"0.1185700235736245";"0.08305842791583509";"0.16926393666183273";"46.179570000000005";"32.34883801509572";"65.92337233278101"
"тегер";"3e-05";"2.1015031981737196e-05";"4.282632276531441e-05";"0.1185700235736245";"0.08305842791583509";"0.16926393666183273";"46.179570000000005";"32.34883801509572";"65.92337233278101"
"тригер";"3e-05";"2.1015031981737196e-05";"4.282632276531441e-05";"0.1185700235736245";"0.08305842791583509";"0.16926393666183273";"46.179570000000005";"32.34883801509572";"65.92337233278101"
"шлегер";"3e-05";"2.1015031981737196e-05";"4.282632276531441e-05";"0.1185700235736245";"0.08305842791583509";"0.16926393666183273";"46.179570000000005";"32.34883801509572";"65.92337233278101"
